id,area,city,cluster,riskLevel,riskScore,totalViolations,accidentCount,lat,lon
cl_6674,Lucknow,Lucknow,0,Low,0.0,0,0,19.996612504369224,77.9935363033512
cl_6675,Goregaon,Mumbai,2,High,0.0,0,0,19.114098669075197,72.89794215704036
cl_6676,Jaipur,Jaipur,0,Low,0.0,0,0,20.0071638430321,78.00264489227153
cl_6677,Gittikhadan,Nagpur,0,Low,0.0,0,0,21.13520653018685,79.13569672418309
cl_6678,Whitefield,Bengaluru,0,Low,0.0,0,0,12.972449488289456,77.64750456219927
cl_6679,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.99357545551037,78.00233704201956
cl_6680,Gachibowli ORR,Hyderabad,1,Medium,0.0,0,0,17.436922538444673,78.34117900846864
cl_6681,Bhopal,Bhopal,0,Low,0.0,0,0,20.00299613127542,78.00388300536599
cl_6682,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.00346023115448,78.00309489987211
cl_6683,Chennai,Chennai,0,Low,0.0,0,0,19.999346144275528,77.99095835069824
cl_6684,Bandra-Worli,Mumbai,2,High,0.0,0,0,19.07482083221145,72.87960821481487
cl_6685,Gachibowli ORR,Hyderabad,1,Medium,0.0,0,0,17.4436331569117,78.3546487298179
cl_6686,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.00856781311,78.00227346866635
cl_6687,Indiranagar,Bengaluru,0,Low,0.0,0,0,12.986499953290044,77.5638317463128
cl_6688,Uppal,Hyderabad,0,Low,0.0,0,0,17.46620630098458,78.56192088078089
cl_6689,Shivajinagar,Pune,2,High,0.0,0,0,18.504036197755514,73.83715464071093
cl_6690,Pashan,Pune,2,High,0.0,0,0,18.575076119184327,73.84168613889061
cl_6691,Lucknow,Lucknow,0,Low,0.0,0,0,20.005123297011934,78.00414513965273
cl_6692,Lucknow,Lucknow,1,Medium,0.0,0,0,20.005375846179597,77.99985423777503
cl_6693,Pashan,Pune,2,High,0.0,0,0,18.5631497562457,73.84796611983369
cl_6694,Kukatpally,Hyderabad,0,Low,0.0,0,0,17.382448150184185,78.38872786121493
cl_6695,Connaught Place,Delhi,0,Low,0.0,0,0,28.629583997966268,77.21314164480044
cl_6696,Lakshmi Nagar,Nagpur,0,Low,0.0,0,0,21.15081490826945,79.04539585471271
cl_6697,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.00273262121456,77.99307446721389
cl_6698,Civil Lines,Nagpur,0,Low,0.0,0,0,21.15375681573593,79.10843556840518
cl_6699,Chennai,Chennai,0,Low,0.0,0,0,19.992237176281836,77.99820915437222
cl_6700,Chennai,Chennai,0,Low,0.0,0,0,20.003347103677687,77.99965070692133
cl_6701,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.99621817268328,77.99651143598118
cl_6702,Kukatpally,Hyderabad,0,Low,0.0,0,0,17.372924026232912,78.38798063329627
cl_6703,Thane GB Road,Mumbai,2,High,0.0,0,0,19.19136935668376,72.96663234086785
cl_6704,Bhopal,Bhopal,0,Low,0.0,0,0,20.00446385452245,77.99401409898793
cl_6705,Lucknow,Lucknow,0,Low,0.0,0,0,20.009080569417883,77.99066559418183
cl_6706,Kolkata,Kolkata,0,Low,0.0,0,0,20.00398432038865,78.00572159067087
cl_6707,Chennai,Chennai,0,Low,0.0,0,0,20.00097964906561,78.0057743122316
cl_6708,Swargate,Pune,2,High,0.0,0,0,18.52177993488101,73.84849785930594
cl_6709,Bhopal,Bhopal,0,Low,0.0,0,0,20.00693578939301,77.9923951513664
cl_6710,Marine Drive,Mumbai,2,High,0.0,0,0,18.943671018161872,72.81227309792361
cl_6711,Chembur,Mumbai,2,High,0.0,0,0,19.06518798295887,72.91859971265734
cl_6712,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.00002106044157,78.00392283115826
cl_6713,Hinjewadi,Pune,1,Medium,0.0,0,0,18.5234373281816,73.86593671642747
cl_6714,Lucknow,Lucknow,0,Low,0.0,0,0,19.992767069122998,78.00140614663059
cl_6715,Koramangala,Bengaluru,0,Low,0.0,0,0,12.932539680891258,77.62022978561373
cl_6716,Civil Lines,Nagpur,0,Low,0.0,0,0,21.16071300678864,79.09190423782881
cl_6717,Swargate,Pune,1,Medium,0.0,0,0,18.5220281376492,73.84539075163302
cl_6718,Khapri,Nagpur,0,Low,0.0,0,0,21.198232306083835,79.08117751273282
cl_6719,Bhopal,Bhopal,0,Low,0.0,0,0,19.990447563841062,78.00570308515725
cl_6720,Goregaon,Mumbai,2,High,0.0,0,0,19.12974686849152,72.88479107717768
cl_6721,Kolkata,Kolkata,0,Low,0.0,0,0,19.990516536753816,78.00283897918493
cl_6722,Bhopal,Bhopal,0,Low,0.0,0,0,20.002509867541413,77.9971548126986
cl_6723,Kolkata,Kolkata,0,Low,0.0,0,0,19.99380622278576,78.00442625847366
cl_6724,Hinjewadi,Pune,2,High,0.0,0,0,18.52302491963664,73.85460255061247
cl_6725,Kolkata,Kolkata,0,Low,0.0,0,0,20.007592302870272,78.00468375884503
cl_6726,Dwarka,Delhi,0,Low,0.0,0,0,28.58176593698688,77.04935332878586
cl_6727,Aundh,Pune,2,High,0.0,0,0,18.56667149977893,73.8126466443599
cl_6728,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.992291842009283,78.00293652107918
cl_6729,Pitampura,Delhi,0,Low,0.0,0,0,28.711466464314363,77.10978908355992
cl_6730,Hinjewadi,Pune,2,High,0.0,0,0,18.53024774066565,73.84769632318424
cl_6731,Andheri-Kurla,Mumbai,2,High,0.0,0,0,19.097016531077376,72.83429819446411
cl_6732,Jaipur,Jaipur,0,Low,0.0,0,0,19.99102717804184,77.99309833623562
cl_6733,Jaipur,Jaipur,0,Low,0.0,0,0,19.993201359376226,78.00047999919524
cl_6734,Bhopal,Bhopal,0,Low,0.0,0,0,19.99620886057417,77.99315247963438
cl_6735,Kolkata,Kolkata,0,Low,0.0,0,0,20.000145828726733,78.00546395252361
cl_6736,Borivali,Mumbai,2,High,0.0,0,0,19.15113251132981,72.84060254129687
cl_6737,Thane GB Road,Mumbai,2,High,0.0,0,0,19.205508443654704,72.97520622965163
cl_6738,Hebbal Flyover,Bengaluru,0,Low,0.0,0,0,13.03827963321934,77.58754070454899
cl_6739,Chennai,Chennai,0,Low,0.0,0,0,20.00314810123193,77.99849336266169
cl_6740,Katraj,Pune,2,High,0.0,0,0,18.498711474181945,73.87810412673026
cl_6741,Jaipur,Jaipur,0,Low,0.0,0,0,20.00841327798824,77.99031483509759
cl_6742,Chennai,Chennai,0,Low,0.0,0,0,20.00874379842617,78.00582268795306
cl_6743,Kolkata,Kolkata,0,Low,0.0,0,0,20.00902747091908,78.0061551070491
cl_6744,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.0066170736719,78.00633989092945
cl_6745,Bandra-Worli,Mumbai,2,High,0.0,0,0,19.07216123640062,72.8686868600333
cl_6746,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.99970575154449,78.00040311530621
cl_6747,Bavdhan,Pune,2,High,0.0,0,0,18.550078275727525,73.77002492147966
cl_6748,Ahmedabad,Ahmedabad,1,Medium,0.0,0,0,20.00266354584584,78.00600727210671
cl_6749,Manewada,Nagpur,0,Low,0.0,0,0,21.13178018985714,79.1255397920088
cl_6750,Chennai,Chennai,0,Low,0.0,0,0,19.996031651004152,77.9931992231811
cl_6751,Chennai,Chennai,0,Low,0.0,0,0,19.995724190043656,78.00030239887246
cl_6752,Jaipur,Jaipur,1,Medium,0.0,0,0,19.992385430044678,77.99508151664678
cl_6753,Itwari Bazaar,Nagpur,0,Low,0.0,0,0,21.119368768029748,79.09334694284348
cl_6754,Dwarka,Delhi,0,Low,0.0,0,0,28.58923208153983,77.05001369984024
cl_6755,Hinjewadi,Pune,2,High,0.0,0,0,18.52060003519916,73.8515796566332
cl_6756,Bandra-Worli,Mumbai,2,High,0.0,0,0,19.07805465401143,72.86925009213614
cl_6757,Lucknow,Lucknow,0,Low,0.0,0,0,20.008015143857545,77.99327499935173
cl_6758,Kolkata,Kolkata,0,Low,0.0,0,0,19.991113541404253,77.99047590660962
cl_6759,Connaught Place,Delhi,0,Low,0.0,0,0,28.624295129488733,77.214259669206
cl_6760,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.992920076118345,78.0064155224532
cl_6761,Kolkata,Kolkata,0,Low,0.0,0,0,20.00257073228272,77.99576130966092
cl_6762,Marine Drive,Mumbai,2,High,0.0,0,0,18.94117747181633,72.81042039310807
cl_6763,Lucknow,Lucknow,0,Low,0.0,0,0,19.99927033594568,77.99255165941456
cl_6764,Kolkata,Kolkata,0,Low,0.0,0,0,20.009516605944,77.99941187717472
cl_6765,Kolkata,Kolkata,0,Low,0.0,0,0,19.9973997491848,77.99065849421865
cl_6766,Kukatpally,Hyderabad,0,Low,0.0,0,0,17.382324078079037,78.37742074604357
cl_6767,Borivali,Mumbai,2,High,0.0,0,0,19.144742174137622,72.83552745598551
cl_6768,Hadapsar,Pune,2,High,0.0,0,0,18.48464525849359,73.81237117128221
cl_6769,Kharadi,Pune,2,High,0.0,0,0,18.54861752468757,73.89152873971699
cl_6770,Automotive Square,Nagpur,0,Low,0.0,0,0,21.080781994234467,79.07757961379754
cl_6771,Jaipur,Jaipur,0,Low,0.0,0,0,20.008614598445952,78.00645362354157
cl_6772,Chennai,Chennai,0,Low,0.0,0,0,20.00178445759129,78.00946205807479
cl_6773,Lucknow,Lucknow,0,Low,0.0,0,0,19.991694718012923,77.99926643809805
cl_6774,Charminar,Hyderabad,0,Low,0.0,0,0,17.364229155172417,78.55630562426231
cl_6775,Hingna Industrial,Nagpur,1,Medium,0.0,0,0,21.090286315987232,79.05356958619174
cl_6776,Bhopal,Bhopal,0,Low,0.0,0,0,20.005947796701665,77.99597490437868
cl_6777,Jaipur,Jaipur,0,Low,0.0,0,0,20.00575054836348,78.00468747160004
cl_6778,Kukatpally,Hyderabad,0,Low,0.0,0,0,17.383017310868233,78.37244911198982
cl_6779,Jaipur,Jaipur,0,Low,0.0,0,0,20.00948181872701,78.00611917970603
cl_6780,Hebbal Flyover,Bengaluru,0,Low,0.0,0,0,13.026404633603809,77.59994319817692
cl_6781,Lucknow,Lucknow,0,Low,0.0,0,0,20.00405790824981,78.00609747904025
cl_6782,India Gate Area,Delhi,0,Low,0.0,0,0,28.622914969023924,77.22004398471984
cl_6783,Connaught Place,Delhi,0,Low,0.0,0,0,28.6388566581996,77.20803133584411
cl_6784,Laxmi Nagar,Delhi,0,Low,0.0,0,0,28.62753192955906,77.28259990515697
cl_6785,Jaipur,Jaipur,0,Low,0.0,0,0,19.998540562512638,77.99730749151972
cl_6786,Aundh,Pune,2,High,0.0,0,0,18.56687145212576,73.82564431955623
cl_6787,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.002129402135548,78.00275681291265
cl_6788,Hitech City,Hyderabad,0,Low,0.0,0,0,17.376303830384202,78.48242838811962
cl_6789,Koramangala,Bengaluru,0,Low,0.0,0,0,12.934461496400044,77.62895558465733
cl_6790,Bandra-Worli,Mumbai,2,High,0.0,0,0,19.071115787129425,72.88644009813333
cl_6791,Kharadi,Pune,2,High,0.0,0,0,18.539829646298,73.88830420100652
cl_6792,Lucknow,Lucknow,0,Low,0.0,0,0,20.004852405762115,78.00351704261519
cl_6793,Dadar Junction,Mumbai,2,High,0.0,0,0,19.03810812487752,72.86942682474181
cl_6794,Kamptee Road,Nagpur,0,Low,0.0,0,0,21.189174802527805,79.1118417603078
cl_6795,Chennai,Chennai,0,Low,0.0,0,0,20.00661873496903,77.99792251320757
cl_6796,India Gate Area,Delhi,0,Low,0.0,0,0,28.60710016069481,77.22280331088442
cl_6797,Swargate,Pune,2,High,0.0,0,0,18.531037217433298,73.83649940410716
cl_6798,Kolkata,Kolkata,0,Low,0.0,0,0,19.990088228142543,77.99351539527196
cl_6799,Chennai,Chennai,0,Low,0.0,0,0,19.996036953731668,77.9950253230953
cl_6800,Swargate,Pune,2,High,0.0,0,0,18.536276289460982,73.8350024673281
cl_6801,Kolkata,Kolkata,0,Low,0.0,0,0,19.991697852707336,77.99323248565764
cl_6802,Kolkata,Kolkata,1,Medium,0.0,0,0,20.00032893455875,78.00445979448989
cl_6803,Civil Lines,Nagpur,0,Low,0.0,0,0,21.15135996313639,79.09933085416873
cl_6804,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.991735505510047,78.0073390543388
cl_6805,Bhopal,Bhopal,0,Low,0.0,0,0,20.00229950880134,78.00243758499913
cl_6806,Kolkata,Kolkata,0,Low,0.0,0,0,19.99231803858583,77.9907999117213
cl_6807,Charminar,Hyderabad,0,Low,0.0,0,0,17.353535872464043,78.5657126039692
cl_6808,Banjara Hills,Hyderabad,0,Low,0.0,0,0,17.400026447384505,78.43970915188548
cl_6809,Gachibowli ORR,Hyderabad,0,Low,0.0,0,0,17.446250638539755,78.34809882402084
cl_6810,Lower Parel,Mumbai,2,High,0.0,0,0,19.0176618669534,72.85354851156923
cl_6811,Ahmedabad,Ahmedabad,1,Medium,0.0,0,0,19.99406623684765,77.9901673179881
cl_6812,Hadapsar,Pune,2,High,0.0,0,0,18.49795076831337,73.8155348811305
cl_6813,Bhopal,Bhopal,0,Low,0.0,0,0,20.00691902742084,78.0072369834192
cl_6814,Ahmedabad,Ahmedabad,1,Medium,0.0,0,0,20.000918819272016,78.0049684517127
cl_6815,Jaipur,Jaipur,0,Low,0.0,0,0,20.000930179692432,78.0036362968068
cl_6816,Kolkata,Kolkata,0,Low,0.0,0,0,19.99095393868904,77.99298894687384
cl_6817,Jaipur,Jaipur,0,Low,0.0,0,0,20.007828241661542,78.00267832954802
cl_6818,Jaipur,Jaipur,0,Low,0.0,0,0,19.99365748859906,78.00855857244142
cl_6819,Jaipur,Jaipur,0,Low,0.0,0,0,19.99420709976741,78.00857570025
cl_6820,Jaipur,Jaipur,0,Low,0.0,0,0,20.004140976317395,77.99017040154301
cl_6821,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.995567101014785,77.99834392720197
cl_6822,Jaipur,Jaipur,0,Low,0.0,0,0,19.994272658042423,77.99302852783995
cl_6823,Laxmi Nagar,Delhi,0,Low,0.0,0,0,28.638403819221324,77.27918042974771
cl_6824,Banjara Hills,Hyderabad,0,Low,0.0,0,0,17.40093927878622,78.43889797594092
cl_6825,Banjara Hills,Hyderabad,0,Low,0.0,0,0,17.409457466108904,78.43541912993858
cl_6826,Whitefield,Bengaluru,0,Low,0.0,0,0,12.974833870097347,77.6430581689176
cl_6827,Jaipur,Jaipur,0,Low,0.0,0,0,20.00299889001334,78.00676148396522
cl_6828,Kolkata,Kolkata,0,Low,0.0,0,0,19.9914236456568,77.99609483949912
cl_6829,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.99140160002068,78.00965450011651
cl_6830,Saket,Delhi,0,Low,0.0,0,0,28.572545346699965,77.21064274155158
cl_6831,Bhopal,Bhopal,0,Low,0.0,0,0,20.002163000141525,77.99661278563048
cl_6832,Pratap Nagar,Nagpur,0,Low,0.0,0,0,21.129345086444925,79.05106015689947
cl_6833,Mehdipatnam,Hyderabad,0,Low,0.0,0,0,17.346016618827438,78.4141226284162
cl_6834,JP Nagar,Bengaluru,0,Low,0.0,0,0,12.91797699971484,77.56427207670922
cl_6835,Uppal,Hyderabad,0,Low,0.0,0,0,17.477621162814536,78.5645451300198
cl_6836,Silk Board,Bengaluru,0,Low,0.0,0,0,12.974155924658792,77.60381496156302
cl_6837,Uppal,Hyderabad,0,Low,0.0,0,0,17.478502787104187,78.55795168351108
cl_6838,Kharadi,Pune,2,High,0.0,0,0,18.544353819701385,73.88926145060753
cl_6839,Miyapur,Hyderabad,0,Low,0.0,0,0,17.504282723847638,78.40460637629327
cl_6840,Kolkata,Kolkata,0,Low,0.0,0,0,20.00212252701738,78.00001043256708
cl_6841,Kolkata,Kolkata,1,Medium,0.0,0,0,19.994150418991968,78.00637686116373
cl_6842,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.997320329943665,77.99270065651446
cl_6843,Chennai,Chennai,1,Medium,0.0,0,0,19.993563492584524,78.00034654466232
cl_6844,Wakad,Pune,2,High,0.0,0,0,18.57529852552862,73.81621773623144
cl_6845,Manyata Tech Park,Bengaluru,0,Low,0.0,0,0,13.018088719516594,77.63798366698767
cl_6846,Jaipur,Jaipur,1,Medium,0.0,0,0,19.99801549682072,77.99694396981124
cl_6847,Chennai,Chennai,0,Low,0.0,0,0,19.99650736264667,77.99320255915933
cl_6848,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.000987789181348,78.00691684629315
cl_6849,Miyapur,Hyderabad,0,Low,0.0,0,0,17.493552343327906,78.40941350324552
cl_6850,Wakad,Pune,2,High,0.0,0,0,18.58758916388976,73.80551237711471
cl_6851,Bajaj Nagar,Nagpur,0,Low,0.0,0,0,21.09886368192496,79.11023989949665
cl_6852,Bavdhan,Pune,2,High,0.0,0,0,18.551663174062917,73.78006292863573
cl_6853,Koradi Road,Nagpur,0,Low,0.0,0,0,21.17454700226201,79.08263861534773
cl_6854,Dharampeth,Nagpur,0,Low,0.0,0,0,21.139616011432874,79.08865150172782
cl_6855,Bhopal,Bhopal,0,Low,0.0,0,0,20.00533651626444,77.99918510863631
cl_6856,Lucknow,Lucknow,0,Low,0.0,0,0,20.000743207642586,78.00598801084399
cl_6857,Jaipur,Jaipur,0,Low,0.0,0,0,19.99430303924033,78.00325683270754
cl_6858,Lucknow,Lucknow,0,Low,0.0,0,0,20.00369123354729,78.00812214540814
cl_6859,Jaipur,Jaipur,0,Low,0.0,0,0,19.998888969486487,78.0020497285204
cl_6860,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.002149175250715,77.99247067900595
cl_6861,Karol Bagh,Delhi,0,Low,0.0,0,0,28.651189590837465,77.23710998170235
cl_6862,Nariman Point,Mumbai,2,High,0.0,0,0,18.98165338124041,72.82075714203259
cl_6863,Chembur,Mumbai,2,High,0.0,0,0,19.060801350744686,72.92052636092833
cl_6864,India Gate Area,Delhi,0,Low,0.0,0,0,28.622630879074432,77.23051799223826
cl_6865,Kolkata,Kolkata,0,Low,0.0,0,0,20.001255412223458,77.99895558489594
cl_6866,Jaipur,Jaipur,0,Low,0.0,0,0,19.996978984659528,78.00925703705339
cl_6867,India Gate Area,Delhi,0,Low,0.0,0,0,28.621774678529807,77.23553136323305
cl_6868,Bhopal,Bhopal,0,Low,0.0,0,0,20.005884144439488,77.99836190702912
cl_6869,Uppal,Hyderabad,0,Low,0.0,0,0,17.4645425508427,78.56296592390785
cl_6870,Kolkata,Kolkata,0,Low,0.0,0,0,19.99414956800167,77.99567962615373
cl_6871,Goregaon,Mumbai,2,High,0.0,0,0,19.11317484402375,72.89246294554228
cl_6872,Kolkata,Kolkata,0,Low,0.0,0,0,19.997252984512127,78.00650959159545
cl_6873,Chennai,Chennai,0,Low,0.0,0,0,19.9915632180851,77.99021679793205
cl_6874,Automotive Square,Nagpur,0,Low,0.0,0,0,21.08550822538696,79.0704778970035
cl_6875,Wakad,Pune,2,High,0.0,0,0,18.57738261652338,73.80118833987709
cl_6876,Hitech City,Hyderabad,0,Low,0.0,0,0,17.382794046459043,78.49382518857107
cl_6877,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.00369037448621,78.00387000668854
cl_6878,Hinjewadi,Pune,2,High,0.0,0,0,18.518116991861504,73.8558296212634
cl_6879,Kolkata,Kolkata,0,Low,0.0,0,0,20.00111493450197,77.99571760540925
cl_6880,Hitech City,Hyderabad,0,Low,0.0,0,0,17.388108287020614,78.48745589973105
cl_6881,Chennai,Chennai,0,Low,0.0,0,0,19.990996755906234,77.99045239394223
cl_6882,Lower Parel,Mumbai,2,High,0.0,0,0,19.01202859915013,72.84809089175882
cl_6883,Ahmedabad,Ahmedabad,1,Medium,0.0,0,0,20.000603127935378,78.00187430953994
cl_6884,Kolkata,Kolkata,0,Low,0.0,0,0,19.997147728714715,78.00400501066476
cl_6885,Noida Expressway,Delhi,0,Low,0.0,0,0,28.538418421223238,77.39043677475708
cl_6886,Karol Bagh,Delhi,0,Low,0.0,0,0,28.656424014002983,77.2298161458583
cl_6887,Gachibowli ORR,Hyderabad,0,Low,0.0,0,0,17.43944399976377,78.34642918524901
cl_6888,Miyapur,Hyderabad,0,Low,0.0,0,0,17.4972539763161,78.40851717053884
cl_6889,Lower Parel,Mumbai,2,High,0.0,0,0,19.021708038393605,72.84772707741355
cl_6890,Banjara Hills,Hyderabad,0,Low,0.0,0,0,17.415907766145967,78.43757435727257
cl_6891,Dwarka,Delhi,0,Low,0.0,0,0,28.585674693337424,77.04270237599138
cl_6892,Dadar Junction,Mumbai,2,High,0.0,0,0,19.04171111857563,72.85714194449206
cl_6893,Hebbal Flyover,Bengaluru,0,Low,0.0,0,0,13.039859081922604,77.59037938656246
cl_6894,Kukatpally,Hyderabad,0,Low,0.0,0,0,17.37092410002834,78.3755292451939
cl_6895,Thane GB Road,Mumbai,2,High,0.0,0,0,19.19331873617777,72.9686478642245
cl_6896,JP Nagar,Bengaluru,0,Low,0.0,0,0,12.903239327656715,77.55834507194963
cl_6897,Uppal,Hyderabad,0,Low,0.0,0,0,17.4629968964306,78.55423384383683
cl_6898,Bhopal,Bhopal,0,Low,0.0,0,0,20.00860692975108,78.00579612741643
cl_6899,Koradi Road,Nagpur,0,Low,0.0,0,0,21.16518627764264,79.075096696025
cl_6900,Bhopal,Bhopal,1,Medium,0.0,0,0,20.00648091046812,77.99700497465334
cl_6901,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.003779185557768,77.9910657721206
cl_6902,Laxmi Nagar,Delhi,0,Low,0.0,0,0,28.62591811525247,77.2872266747865
cl_6903,Saket,Delhi,0,Low,0.0,0,0,28.56147270538856,77.21826010320973
cl_6904,Chennai,Chennai,0,Low,0.0,0,0,19.992283230676712,77.99411671574782
cl_6905,Marine Drive,Mumbai,2,High,0.0,0,0,18.953526287676198,72.81498619766985
cl_6906,Borivali,Mumbai,2,High,0.0,0,0,19.14314638123177,72.84739524190584
cl_6907,Swargate,Pune,2,High,0.0,0,0,18.521291965728214,73.8472842373245
cl_6908,Lakshmi Nagar,Nagpur,0,Low,0.0,0,0,21.15428469235519,79.0389561563109
cl_6909,Lucknow,Lucknow,0,Low,0.0,0,0,19.99625461287666,77.99016250294392
cl_6910,Jaipur,Jaipur,0,Low,0.0,0,0,19.990209890916223,78.00451366827969
cl_6911,Kolkata,Kolkata,0,Low,0.0,0,0,20.00892677322731,77.99116434851427
cl_6912,Dadar Junction,Mumbai,2,High,0.0,0,0,19.04374212444992,72.861424256816
cl_6913,Chennai,Chennai,0,Low,0.0,0,0,19.99232410778953,78.00135638632894
cl_6914,Jaipur,Jaipur,0,Low,0.0,0,0,19.996556466967693,78.00068017404216
cl_6915,Bhopal,Bhopal,0,Low,0.0,0,0,20.000153786553486,78.00866997746203
cl_6916,Saket,Delhi,1,Medium,0.0,0,0,28.57361946690285,77.20035295284514
cl_6917,Bhopal,Bhopal,0,Low,0.0,0,0,20.009064202714917,77.99668629741409
cl_6918,Chennai,Chennai,0,Low,0.0,0,0,19.99986095784799,77.99339531887811
cl_6919,Jaipur,Jaipur,0,Low,0.0,0,0,20.00916526078153,78.00300752066816
cl_6920,Chennai,Chennai,0,Low,0.0,0,0,20.005825606661787,77.99369885258841
cl_6921,Silk Board,Bengaluru,0,Low,0.0,0,0,12.96661593835476,77.59530036364907
cl_6922,Bajaj Nagar,Nagpur,0,Low,0.0,0,0,21.101871397556856,79.10830196091673
cl_6923,Dadar Junction,Mumbai,2,High,0.0,0,0,19.03026074355703,72.86577196997845
cl_6924,Connaught Place,Delhi,0,Low,0.0,0,0,28.62833175805577,77.215209085427
cl_6925,Silk Board,Bengaluru,0,Low,0.0,0,0,12.969092150266478,77.59165681715766
cl_6926,Lucknow,Lucknow,0,Low,0.0,0,0,20.009237871064578,78.00327058225831
cl_6927,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.001648385370228,77.99422062413628
cl_6928,Jaipur,Jaipur,0,Low,0.0,0,0,20.007675086852483,77.9950201825259
cl_6929,Kolkata,Kolkata,0,Low,0.0,0,0,19.99233161075853,77.99977923239086
cl_6930,Manewada,Nagpur,0,Low,0.0,0,0,21.125487566172357,79.12026178586154
cl_6931,Marine Drive,Mumbai,2,High,0.0,0,0,18.944889744117685,72.82646142600547
cl_6932,Sonegaon,Nagpur,0,Low,0.0,0,0,21.12128179702572,79.04970781819875
cl_6933,Aundh,Pune,2,High,0.0,0,0,18.55975719671139,73.82383345845194
cl_6934,Jaipur,Jaipur,0,Low,0.0,0,0,20.002862571904377,77.99676739621727
cl_6935,Bhopal,Bhopal,0,Low,0.0,0,0,19.99660074739847,77.99526560663796
cl_6936,Hitech City,Hyderabad,0,Low,0.0,0,0,17.37831962044113,78.482987379593
cl_6937,Jaipur,Jaipur,1,Medium,0.0,0,0,20.001267285374585,77.99941448286798
cl_6938,Hinjewadi,Pune,2,High,0.0,0,0,18.511159318842388,73.84918454055716
cl_6939,Wadi Junction,Nagpur,0,Low,0.0,0,0,21.0813502818922,79.05330882203903
cl_6940,Bhopal,Bhopal,0,Low,0.0,0,0,19.99723895728381,78.008969039756
cl_6941,Chennai,Chennai,1,Medium,0.0,0,0,20.003952159085927,78.00624238634023
cl_6942,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.99160433243464,77.99354252866969
cl_6943,Hinjewadi,Pune,2,High,0.0,0,0,18.51761562493789,73.86315466222035
cl_6944,Whitefield,Bengaluru,0,Low,0.0,0,0,12.963032327647907,77.64562236102093
cl_6945,Lucknow,Lucknow,0,Low,0.0,0,0,20.009169533063417,78.00153895353908
cl_6946,Koradi Road,Nagpur,0,Low,0.0,0,0,21.177085043262625,79.08438132868514
cl_6947,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.99596226764643,77.99198710551532
cl_6948,Bavdhan,Pune,2,High,0.0,0,0,18.55498074152665,73.78610117257332
cl_6949,Chennai,Chennai,0,Low,0.0,0,0,20.00856151778341,77.9901029704537
cl_6950,Basavanagudi,Bengaluru,0,Low,0.0,0,0,12.944002135361046,77.54320413283475
cl_6951,Greater Noida,Delhi,0,Low,0.0,0,0,28.491230730035216,77.50428523233239
cl_6952,Jaipur,Jaipur,0,Low,0.0,0,0,19.99067124906052,78.00520229933625
cl_6953,Bhopal,Bhopal,0,Low,0.0,0,0,19.99931848121501,77.99451373134734
cl_6954,Katraj,Pune,2,High,0.0,0,0,18.49904344755878,73.87630359016393
cl_6955,Jaipur,Jaipur,0,Low,0.0,0,0,19.99960684717993,77.9996360646718
cl_6956,Laxmi Nagar,Delhi,0,Low,0.0,0,0,28.627552292684857,77.29186257100747
cl_6957,Lucknow,Lucknow,0,Low,0.0,0,0,19.99611696486476,78.00618742964487
cl_6958,Chennai,Chennai,0,Low,0.0,0,0,20.009316645128244,77.99149095715086
cl_6959,Secunderabad,Hyderabad,0,Low,0.0,0,0,17.469539127624746,78.51673703568294
cl_6960,Dharampeth,Nagpur,0,Low,0.0,0,0,21.15491703172422,79.08345369351038
cl_6961,Kolkata,Kolkata,1,Medium,0.0,0,0,19.99989710692833,77.99051825527535
cl_6962,Dharampeth,Nagpur,0,Low,0.0,0,0,21.150311787434912,79.07972598938169
cl_6963,Jaipur,Jaipur,0,Low,0.0,0,0,19.99119854754947,77.9946862253373
cl_6964,Chennai,Chennai,0,Low,0.0,0,0,20.008188133398637,77.99586857157261
cl_6965,Bhopal,Bhopal,0,Low,0.0,0,0,20.001489370162734,77.99535443343642
cl_6966,Lucknow,Lucknow,1,Medium,0.0,0,0,20.005800675898083,78.00377309442361
cl_6967,Chembur,Mumbai,2,High,0.0,0,0,19.053049331550948,72.91922190131118
